epoch,loss,y_pred,y_true
0,0.111960269510746,0.1059202253818512,0.0
0,0.1500052660703659,0.13929656147956848,0.0
0,0.19006985425949097,0.1730986386537552,0.0
0,4.705244541168213,0.009047701954841614,1.0
0,0.015271751210093498,0.015155728906393051,0.0
0,0.13229817152023315,0.1239202618598938,0.0
0,2.450936794281006,0.08621277660131454,1.0
0,0.09011740982532501,0.08617611229419708,0.0
0,0.03768724948167801,0.03698592260479927,0.0
0,0.17446957528591156,0.16009758412837982,0.0
0,2.1718857288360596,0.11396250128746033,1.0
0,2.084709882736206,0.12434318661689758,1.0
0,5.8264031410217285,0.002948664128780365,1.0
0,0.01874866522848606,0.018574003130197525,0.0
0,0.011930025182664394,0.011859145015478134,0.0
0,0.10394920408725739,0.09872892498970032,0.0
0,2.47747802734375,0.08395469188690186,1.0
0,0.04445837438106537,0.04348458722233772,0.0
0,2.995317220687866,0.05002076178789139,1.0
0,3.801140785217285,0.02234526351094246,1.0
0,0.15440526604652405,0.14307533204555511,0.0
0,0.23973733186721802,0.2131654918193817,0.0
0,1.9754626750946045,0.13869713246822357,1.0
0,0.14483851194381714,0.1348380148410797,0.0
0,0.17442837357521057,0.1600629836320877,0.0
0,3.5406081676483154,0.028995687142014503,1.0
0,0.15372830629348755,0.1424950361251831,0.0
0,0.23204754292964935,0.2070915699005127,0.0
0,0.09552449733018875,0.09110390394926071,0.0
0,2.2040319442749023,0.11035731434822083,1.0
0,4.509646892547607,0.011002343147993088,1.0
0,0.07747602462768555,0.07455078512430191,0.0
0,0.11345040053129196,0.10725152492523193,0.0
0,0.038737375289201736,0.03799667954444885,0.0
0,0.052305202931165695,0.05096082761883736,0.0
0,0.15093237161636353,0.14009414613246918,0.0
0,0.03123857080936432,0.03075568750500679,0.0
0,0.04313168302178383,0.04221474006772041,0.0
0,1.9754575490951538,0.13869783282279968,1.0
0,0.07593221217393875,0.07312096655368805,0.0
0,0.09490805119276047,0.09054344892501831,0.0
0,0.003102957969531417,0.003098148852586746,0.0
0,4.27042293548584,0.013975869864225388,1.0
0,0.21617159247398376,0.19440294802188873,0.0
0,0.18694265186786652,0.17050869762897491,0.0
0,0.07414869964122772,0.07146638631820679,0.0
0,0.14598451554775238,0.1358289122581482,0.0
0,0.05808105692267418,0.05642654001712799,0.0
0,2.6840124130249023,0.06828859448432922,1.0
0,0.002123078564181924,0.00212082639336586,0.0
0,0.08062818646430969,0.07746335864067078,0.0
0,2.669973134994507,0.0692540779709816,1.0
0,0.0012276514898985624,0.0012268982827663422,0.0
0,0.10876309871673584,0.10305711627006531,0.0
0,0.04580406844615936,0.044770896434783936,0.0
0,0.015297053381800652,0.015180647373199463,0.0
0,0.010757982730865479,0.010700322687625885,0.0
0,0.1016751378774643,0.0966770350933075,0.0
0,0.03416341543197632,0.03358643501996994,0.0
0,0.021206825971603394,0.020983543246984482,0.0
0,0.09456073492765427,0.09022752195596695,0.0
0,2.4253010749816895,0.08845148980617523,1.0
0,0.045420192182064056,0.04440413415431976,0.0
0,0.1248847246170044,0.1174013614654541,0.0
0,0.05509226396679878,0.053602173924446106,0.0
0,0.05884462594985962,0.057146746665239334,0.0
0,0.09871139377355576,0.0939958468079567,0.0
0,5.92234468460083,0.0026789121329784393,1.0
0,0.14361879229545593,0.13378210365772247,0.0
0,0.10201454162597656,0.09698358178138733,0.0
0,0.13097728788852692,0.1227623000741005,0.0
0,0.0459168404340744,0.04487861320376396,0.0
0,0.1907552182674408,0.17366516590118408,0.0
0,2.089052200317383,0.12380443513393402,1.0
0,1.5448139905929565,0.2133515626192093,1.0
0,3.345815420150757,0.03523147478699684,1.0
0,0.1784738153219223,0.16345404088497162,0.0
0,2.6421406269073486,0.07120867818593979,1.0
0,4.092533111572266,0.016696881502866745,1.0
0,3.2845892906188965,0.0374559611082077,1.0
0,0.12920595705509186,0.12120704352855682,0.0
0,2.2491164207458496,0.10549238324165344,1.0
0,4.04647970199585,0.017483815550804138,1.0
0,0.0118800587952137,0.01180977001786232,0.0
0,0.08398018032312393,0.08055052161216736,0.0
0,3.5731539726257324,0.028067193925380707,1.0
0,0.05034804344177246,0.049101587384939194,0.0
0,0.0537291094660759,0.052311208099126816,0.0
0,0.08466915041208267,0.0811837762594223,0.0
0,3.122443199157715,0.04404941946268082,1.0
0,3.7782540321350098,0.022862572222948074,1.0
0,3.132399797439575,0.0436130128800869,1.0
0,0.07975739240646362,0.0766596719622612,0.0
0,0.701754629611969,0.4957147538661957,1.0
0,0.6767770051956177,0.5082524418830872,1.0
0,0.6895914077758789,0.5017810463905334,1.0
0,0.6356623768806458,0.5295845866203308,1.0
0,0.6981860995292664,0.5025131106376648,0.0
0,0.7056314945220947,0.5062033534049988,0.0
0,0.7102188467979431,0.5084633827209473,0.0
0,0.6769411563873291,0.491830974817276,0.0
0,0.7125529646873474,0.5096093416213989,0.0
0,0.6984171271324158,0.5026280283927917,0.0
0,0.7004722952842712,0.5036491751670837,0.0
0,0.7347984910011292,0.5203979015350342,0.0
0,0.683724582195282,0.5047335624694824,1.0
0,0.6430492401123047,0.525687038898468,1.0
0,0.6783865094184875,0.5074350833892822,1.0
0,0.7520076632499695,0.5285808444023132,0.0
0,0.7267529964447021,0.5165237188339233,0.0
0,0.62518310546875,0.46483656764030457,0.0
0,0.6730726361274719,0.5101386904716492,1.0
0,0.7042240500450134,0.5055078864097595,0.0
0,0.654809832572937,0.5195408463478088,1.0
0,0.6748892664909363,0.5092127919197083,1.0
0,0.67521733045578,0.5090457797050476,1.0
0,0.7072343230247498,0.5069941878318787,0.0
0,0.6445211172103882,0.5249138474464417,1.0
0,0.6632186770439148,0.4848095774650574,0.0
0,0.7309231162071228,0.5185356736183167,0.0
0,0.6373231410980225,0.47129419445991516,0.0
0,0.6400294899940491,0.527276873588562,1.0
0,0.7476392388343811,0.5265169739723206,0.0
0,0.7547832727432251,0.5298874974250793,0.0
0,0.7128916382789612,0.5097754001617432,0.0
0,0.6469800472259521,0.5236247181892395,1.0
0,0.7360447645187378,0.5209952592849731,0.0
0,0.7159305214881897,0.5112628936767578,0.0
0,0.6997689604759216,0.5032999515533447,0.0
0,0.7771822214126587,0.5403004884719849,0.0
0,0.6581600308418274,0.4821968078613281,0.0
0,0.709454357624054,0.5080874562263489,0.0
0,0.7233625650405884,0.5148817300796509,0.0
0,0.7379752397537231,0.5219190716743469,0.0
0,0.7029515504837036,0.5048782229423523,0.0
0,0.6784142851829529,0.49257901310920715,0.0
0,0.708845317363739,0.4922122061252594,1.0
0,0.7343443632125854,0.4798199534416199,1.0
0,0.6358217597007751,0.5295001864433289,1.0
0,0.703370213508606,0.5050854682922363,0.0
0,0.6993316411972046,0.4969173073768616,1.0
0,0.7447081804275513,0.4748728573322296,1.0
0,0.5842186808586121,0.4424586892127991,0.0
0,0.6779890060424805,0.49236318469047546,0.0
0,0.6756169199943542,0.491157591342926,0.0
0,0.6579532623291016,0.48208972811698914,0.0
0,0.6399409770965576,0.47267645597457886,0.0
0,0.7297499775886536,0.4820294976234436,1.0
0,0.7331357598304749,0.5195997953414917,0.0
0,0.7140641212463379,0.489650160074234,1.0
0,0.682828426361084,0.4948139190673828,0.0
0,0.6762025952339172,0.4914555251598358,0.0
1,0.7044447660446167,0.4943830072879791,1.0
1,0.705457329750061,0.4938826560974121,1.0
1,0.7220590114593506,0.48575106263160706,1.0
1,0.7465546727180481,0.4739968180656433,1.0
1,0.7195236086845398,0.5130158066749573,0.0
1,0.7020686864852905,0.5044409036636353,0.0
1,0.6571826338768005,0.4816904366016388,0.0
1,0.6585561633110046,0.48240187764167786,0.0
1,0.6815098524093628,0.4941473603248596,0.0
1,0.6721745133399963,0.4894029200077057,0.0
1,0.7148760557174683,0.5107472538948059,0.0
1,0.681351363658905,0.49406716227531433,0.0
1,0.6931707859039307,0.4999881982803345,1.0
1,0.7154538631439209,0.4889701306819916,1.0
1,0.7106315493583679,0.49133381247520447,1.0
1,0.6911563873291016,0.4990036189556122,0.0
1,0.7090381979942322,0.5078827142715454,0.0
1,0.6511138081550598,0.47853535413742065,0.0
1,0.6734009981155396,0.5099712014198303,1.0
1,0.6842285394668579,0.4955207407474518,0.0
1,0.7214788198471069,0.48603296279907227,1.0
1,0.7016339302062988,0.4957745671272278,1.0
1,0.6879943013191223,0.5025830864906311,1.0
1,0.7051480412483215,0.5059645771980286,0.0
1,0.6987219452857971,0.49722036719322205,1.0
1,0.6876006722450256,0.4972190260887146,0.0
1,0.7093819975852966,0.508051872253418,0.0
1,0.6805057525634766,0.49363917112350464,0.0
1,0.7030696272850037,0.49506330490112305,1.0
1,0.6758340001106262,0.4912680387496948,0.0
1,0.6568596959114075,0.4815230369567871,0.0
1,0.742138683795929,0.5239053964614868,0.0
1,0.682572066783905,0.5053156018257141,1.0
1,0.683662474155426,0.4952350854873657,0.0
1,0.6843315958976746,0.4955727159976959,0.0
1,0.636567234992981,0.47089439630508423,0.0
1,0.610536515712738,0.45694056153297424,0.0
1,0.7060906291007996,0.5064300298690796,0.0
1,0.6751341223716736,0.4909118711948395,0.0
1,0.6978209614753723,0.5023314356803894,0.0
1,0.750785768032074,0.5280044674873352,0.0
1,0.7032119631767273,0.5050071477890015,0.0
1,0.6132147312164307,0.45839303731918335,0.0
1,0.7075536847114563,0.49284839630126953,1.0
1,0.6953198313713074,0.4989148676395416,1.0
1,0.6977078318595886,0.49772486090660095,1.0
1,0.6694736480712891,0.48802199959754944,0.0
1,0.6676576733589172,0.5129085779190063,1.0
1,0.6744939684867859,0.5094141364097595,1.0
1,0.6368841528892517,0.4710620641708374,0.0
1,0.7056288123130798,0.5062020421028137,0.0
1,0.6834751963615417,0.49514055252075195,0.0
1,0.6245680451393127,0.4645073115825653,0.0
1,0.6966419219970703,0.5017443299293518,0.0
1,0.6964355707168579,0.49835851788520813,1.0
1,0.68488609790802,0.49585235118865967,0.0
1,0.7365913391113281,0.4787430167198181,1.0
1,0.6665006279945374,0.4864976406097412,0.0
1,0.6646157503128052,0.485528826713562,0.0
2,0.6695170998573303,0.511955738067627,1.0
2,0.7354209423065186,0.47930365800857544,1.0
2,0.6810749173164368,0.5060727000236511,1.0
2,0.6991187930107117,0.4970231056213379,1.0
2,0.6816526651382446,0.494219571352005,0.0
2,0.7081615924835205,0.5074511170387268,0.0
2,0.7143702507019043,0.5104997158050537,0.0
2,0.6569862365722656,0.4815886616706848,0.0
2,0.6829823851585388,0.4948916733264923,0.0
2,0.6680930852890015,0.48731470108032227,0.0
2,0.7051537036895752,0.505967378616333,0.0
2,0.687203586101532,0.49701935052871704,0.0
2,0.70027756690979,0.49644747376441956,1.0
2,0.7111920118331909,0.49105849862098694,1.0
2,0.6382676959037781,0.5282066464424133,1.0
2,0.6692855358123779,0.4879257082939148,0.0
2,0.7115048170089722,0.5090950727462769,0.0
2,0.6875530481338501,0.4971950948238373,0.0
2,0.6322640776634216,0.5313873291015625,1.0
2,0.6459392309188843,0.4758300185203552,0.0
2,0.7309808135032654,0.481436550617218,1.0
2,0.7235005497932434,0.48505133390426636,1.0
2,0.6944314241409302,0.49935829639434814,1.0
2,0.6815963983535767,0.49419113993644714,0.0
2,0.7479715943336487,0.4733256697654724,1.0
2,0.6981447339057922,0.5024925470352173,0.0
2,0.6601586937904358,0.48323068022727966,0.0
2,0.6997768878936768,0.5033038854598999,0.0
2,0.7380437254905701,0.4780482053756714,1.0
2,0.6958082318305969,0.5013287663459778,0.0
2,0.7143462300300598,0.510487973690033,0.0
2,0.6983866691589355,0.5026128888130188,0.0
2,0.6914097666740417,0.5008694529533386,1.0
2,0.6439144611358643,0.4747675955295563,0.0
2,0.7134621739387512,0.5100550055503845,0.0
2,0.6653148531913757,0.48588836193084717,0.0
2,0.6668036580085754,0.486653208732605,0.0
2,0.713498055934906,0.5100725889205933,0.0
2,0.7017058730125427,0.5042610764503479,0.0
2,0.6792373061180115,0.4929964542388916,0.0
2,0.6740818619728088,0.4903758764266968,0.0
2,0.6220548748970032,0.46315982937812805,0.0
2,0.6765466928482056,0.4916304647922516,0.0
2,0.6943973898887634,0.49937528371810913,1.0
2,0.680237889289856,0.5064964890480042,1.0
2,0.7225362658500671,0.48551928997039795,1.0
2,0.693137526512146,0.4999951720237732,0.0
2,0.753839373588562,0.47055643796920776,1.0
2,0.7489155530929565,0.4728790819644928,1.0
2,0.6817688941955566,0.4942783713340759,0.0
2,0.6376006007194519,0.4714408814907074,0.0
2,0.6483321189880371,0.4770827889442444,0.0
2,0.6636878848075867,0.4850512444972992,0.0
2,0.6300926804542542,0.4674575626850128,0.0
2,0.7428212761878967,0.4757697284221649,1.0
2,0.6923635601997375,0.49960803985595703,0.0
2,0.6998760104179382,0.4966468811035156,1.0
2,0.6755890846252441,0.49114343523979187,0.0
2,0.6722481846809387,0.48944056034088135,0.0
3,0.714341938495636,0.48951414227485657,1.0
3,0.6976379752159119,0.4977596402168274,1.0
3,0.7418351173400879,0.4762391448020935,1.0
3,0.7809231281280518,0.4579830467700958,1.0
3,0.6920341849327087,0.4994432032108307,0.0
3,0.6385453939437866,0.4719400107860565,0.0
3,0.6394181847572327,0.4724006950855255,0.0
3,0.6641824841499329,0.48530587553977966,0.0
3,0.6278077363967896,0.466239333152771,0.0
3,0.7031682729721069,0.504985511302948,0.0
3,0.7054972648620605,0.5061370730400085,0.0
3,0.6622210741043091,0.4842953681945801,0.0
3,0.7665162682533264,0.4646289050579071,1.0
3,0.6464899182319641,0.5238814353942871,1.0
3,0.7711508870124817,0.46248048543930054,1.0
3,0.698303759098053,0.5025716423988342,0.0
3,0.6150445342063904,0.45938318967819214,0.0
3,0.671696126461029,0.48915860056877136,0.0
3,0.7093885540962219,0.49194490909576416,1.0
3,0.6683109998703003,0.48742642998695374,0.0
3,0.7402668595314026,0.4769866168498993,1.0
3,0.7275604009628296,0.48308607935905457,1.0
3,0.7133267521858215,0.4900113344192505,1.0
3,0.656157910823822,0.4811590611934662,0.0
3,0.7487248182296753,0.47296929359436035,1.0
3,0.6616250872612,0.4839878976345062,0.0
3,0.6960439682006836,0.5014463067054749,0.0
3,0.7128145694732666,0.5097376108169556,0.0
3,0.722833514213562,0.48537498712539673,1.0
3,0.6290234923362732,0.46688786149024963,0.0
3,0.6501671671867371,0.47804149985313416,0.0
3,0.6725555062294006,0.4895974397659302,0.0
3,0.7055052518844604,0.4938589930534363,1.0
3,0.7165369987487793,0.5115591883659363,0.0
3,0.6515026688575745,0.47873809933662415,0.0
3,0.6607877016067505,0.4835556447505951,0.0
3,0.6791313886642456,0.492942750453949,0.0
3,0.7012104988098145,0.5040154457092285,0.0
3,0.6091314554214478,0.4561769962310791,0.0
3,0.6683382391929626,0.4874403774738312,0.0
3,0.6516150832176208,0.47879669070243835,0.0
3,0.6732047200202942,0.4899286925792694,0.0
3,0.6997753381729126,0.5033031105995178,0.0
3,0.7139983177185059,0.4896823763847351,1.0
3,0.760744035243988,0.467318594455719,1.0
3,0.6914312243461609,0.500858724117279,1.0
3,0.6491451859474182,0.4775077700614929,0.0
3,0.8189261555671692,0.4409048557281494,1.0
3,0.6946786046028137,0.4992348849773407,1.0
3,0.6062594056129456,0.4546128809452057,0.0
3,0.682578444480896,0.49468761682510376,0.0
3,0.6654497385025024,0.48595771193504333,0.0
3,0.6836405992507935,0.4952240288257599,0.0
3,0.6722041368484497,0.48941805958747864,0.0
3,0.7236529588699341,0.4849774241447449,1.0
3,0.6034057140350342,0.453054279088974,0.0
3,0.709920346736908,0.49168336391448975,1.0
3,0.6389206051826477,0.47213810682296753,0.0
3,0.6153222918510437,0.45953333377838135,0.0
4,0.6940520405769348,0.4995477795600891,1.0
4,0.7288941144943237,0.4824422299861908,1.0
4,0.7432355284690857,0.47557270526885986,1.0
4,0.7170584797859192,0.48818615078926086,1.0
4,0.6728396415710449,0.4897424280643463,0.0
4,0.6581720113754272,0.48220300674438477,0.0
4,0.6689974665641785,0.4877781569957733,0.0
4,0.6797366738319397,0.4932495951652527,0.0
4,0.6459785103797913,0.47585058212280273,0.0
4,0.6569715738296509,0.48158103227615356,0.0
4,0.6770761013031006,0.4918995499610901,0.0
4,0.7477361559867859,0.5265628695487976,0.0
4,0.651098370552063,0.521472692489624,1.0
4,0.689536988735199,0.5018083453178406,1.0
4,0.7479962706565857,0.47331398725509644,1.0
4,0.6649491190910339,0.4857003092765808,0.0
4,0.6430310606956482,0.4743034243583679,0.0
4,0.6258624196052551,0.4651999771595001,0.0
4,0.7287338972091675,0.4825195372104645,1.0
4,0.6493433713912964,0.47761133313179016,0.0
4,0.7548057436943054,0.470101922750473,1.0
4,0.6815962791442871,0.50580894947052,1.0
4,0.7415939569473267,0.47635403275489807,1.0
4,0.6587669849395752,0.4825109839439392,0.0
4,0.7394201159477234,0.47739067673683167,1.0
4,0.6779544949531555,0.4923456609249115,0.0
4,0.6418313384056091,0.4736723303794861,0.0
4,0.638869047164917,0.47211089730262756,0.0
4,0.7853171825408936,0.4559750556945801,1.0
4,0.6664689183235168,0.48648133873939514,0.0
4,0.6907099485397339,0.49877989292144775,0.0
4,0.6885730028152466,0.49770766496658325,0.0
4,0.705669105052948,0.4937780797481537,1.0
4,0.6915122866630554,0.4991818964481354,0.0
4,0.7125094532966614,0.5095880031585693,0.0
4,0.648325502872467,0.4770793318748474,0.0
4,0.7161039710044861,0.5113476514816284,0.0
4,0.6941121816635132,0.5004822611808777,0.0
4,0.6693615317344666,0.48796460032463074,0.0
4,0.613845705986023,0.4587346911430359,0.0
4,0.6716965436935425,0.4891588091850281,0.0
4,0.6232531070709229,0.463802695274353,0.0
4,0.6480466723442078,0.4769335091114044,0.0
4,0.7773787975311279,0.45960915088653564,1.0
4,0.7408412098884583,0.47671273350715637,1.0
4,0.6861715912818909,0.5034999847412109,1.0
4,0.7012068629264832,0.5040136575698853,0.0
4,0.7768514156341553,0.45985162258148193,1.0
4,0.8014238476753235,0.44868963956832886,1.0
4,0.7055991291999817,0.506187379360199,0.0
4,0.6190513372421265,0.4615449905395508,0.0
4,0.6421752572059631,0.47385331988334656,0.0
4,0.6154341101646423,0.4595937430858612,0.0
4,0.6431262493133545,0.47435346245765686,0.0
4,0.7328960299491882,0.48051539063453674,1.0
4,0.6960604786872864,0.5014545321464539,0.0
4,0.7140289545059204,0.4896673560142517,1.0
4,0.6443407535552979,0.47499147057533264,0.0
4,0.5968950390815735,0.44948166608810425,0.0
5,0.7244312763214111,0.48460009694099426,1.0
5,0.7846672534942627,0.4562714993953705,1.0
5,0.7158663868904114,0.48876845836639404,1.0
5,0.7906991243362427,0.4535275995731354,1.0
5,0.641857385635376,0.4736860692501068,0.0
5,0.6012494564056396,0.45187366008758545,0.0
5,0.6692930459976196,0.4879295527935028,0.0
5,0.6115765571594238,0.45750507712364197,0.0
5,0.6925007104873657,0.4996766746044159,0.0
5,0.6056122183799744,0.4542597830295563,0.0
5,0.6408804655075073,0.4731716215610504,0.0
5,0.6527208685874939,0.47937270998954773,0.0
5,0.7556450963020325,0.46970751881599426,1.0
5,0.7938674688339233,0.4520929455757141,1.0
5,0.6964290738105774,0.498361736536026,1.0
5,0.6089460849761963,0.45607617497444153,0.0
5,0.6150292754173279,0.45937493443489075,0.0
5,0.6688318252563477,0.48769330978393555,0.0
5,0.7560328245162964,0.46952542662620544,1.0
5,0.6644617915153503,0.4854496121406555,0.0
5,0.6859771013259888,0.5035979151725769,1.0
5,0.7294466495513916,0.4821757376194,1.0
5,0.692896842956543,0.5001251697540283,1.0
5,0.6468518972396851,0.4763081669807434,0.0
5,0.7281973958015442,0.4827784597873688,1.0
5,0.6894428133964539,0.49814438819885254,0.0
5,0.639289140701294,0.47233259677886963,0.0
5,0.6321022510528564,0.4685266613960266,0.0
5,0.7157474160194397,0.4888266324996948,1.0
5,0.6524749398231506,0.4792446494102478,0.0
5,0.6049556136131287,0.45390135049819946,0.0
5,0.6546792387962341,0.4803912937641144,0.0
5,0.7706064581871033,0.46273234486579895,1.0
5,0.6954131722450256,0.5011317133903503,0.0
5,0.6494723558425903,0.47767868638038635,0.0
5,0.6258327960968018,0.46518415212631226,0.0
5,0.6697946786880493,0.4881863594055176,0.0
5,0.6095970273017883,0.4564301371574402,0.0
5,0.5517563223838806,0.4240626096725464,0.0
5,0.6106055974960327,0.45697808265686035,0.0
5,0.6044378876686096,0.45361852645874023,0.0
5,0.5640079975128174,0.4310757517814636,0.0
5,0.5539646148681641,0.42533305287361145,0.0
5,0.7972813248634338,0.45055219531059265,1.0
5,0.7277520298957825,0.4829935133457184,1.0
5,0.8302475214004517,0.4359413683414459,1.0
5,0.6898851990699768,0.4983663558959961,0.0
5,0.7680246233940125,0.46392861008644104,1.0
5,0.7773460745811462,0.45962420105934143,1.0
5,0.6108533143997192,0.457112580537796,0.0
5,0.5972864627838135,0.4496971368789673,0.0
